SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,date_collected
MLS Listing,,Single Family Residential,520 Belle Gate Pl,Cary,NC,27519,618532,4,5,Southerlyn,3574,8712,2017,97,173,85,Active,,,http://www.redfin.com/NC/Cary/520-Bell-Arthur-Dr-27519/home/113011402,TMLS,2108380,N,Y,35.78385921,-78.90210721,5/10/2017
MLS Listing,,Single Family Residential,1652 Pantego Trl,Cary,NC,27519,584440,4,3,Indian Wells,3000,10454,2017,39,195,62,Active,,,http://www.redfin.com/NC/Cary/1652-Pantego-Trl-27519/home/113050662,TMLS,2119506,N,Y,35.8183335,-78.88249878,5/10/2017
MLS Listing,,Single Family Residential,2074 Van Gogh Ln,Apex,NC,27539,769500,4,6,GreyHawk Landing,3951,12196,2017,12,195,54,Active,,,http://www.redfin.com/NC/Apex/2074-Van-Gogh-Ln-27539/home/113050725,TMLS,2124873,N,Y,35.7035355,-78.78132,5/10/2017
MLS Listing,,Single Family Residential,8509 Rosiere Dr Unit KLD 70,Cary,NC,27518,512684,4,4,Kildaire Crossing,3109,10454,2017,85,165,83,Active,,,http://www.redfin.com/NC/Cary/8509-Rosiere-Dr-27518/unit-KLD-70/home/113104677,TMLS,2110281,N,Y,35.69969177,-78.78835297,5/10/2017
MLS Listing,,Single Family Residential,8256 Pritchett Farm Ln,Raleigh,NC,27606,473028,4,3,Wake,2619,10454,2017,12,181,105,Active,,,http://www.redfin.com/NC/Raleigh/8256-Pritchett-Farm-Ln-27606/home/113110060,TMLS,2125080,N,Y,35.73729,-78.743992,5/10/2017
MLS Listing,,Single Family Residential,3601 Lily Orchard Way Unit LO19,Cary,NC,27539,384655,4,3,Wake,2825,8015,2017,81,136,58,Active,,,http://www.redfin.com/NC/Apex/3601-Lily-Orchard-Way-27539/unit-LO19/home/113124894,TMLS,2111136,N,Y,35.70341363,-78.80333844,5/10/2017
MLS Listing,,Single Family Residential,7741 Green Hope School Rd,Cary,NC,27519,740000,4,4,Custom Homes,3915,10890,2017,75,189,50,Active,May-13-2017 10:00 AM,May-13-2017 02:00 PM,http://www.redfin.com/NC/Cary/7741-Green-Hope-School-Rd-27519/home/113172637,TMLS,2112230,N,Y,35.797762,-78.9041284,5/10/2017
MLS Listing,,Single Family Residential,8205 Pritchett Farm Ln,Raleigh,NC,27606,494990,4,3,Wake,2763,13939,2017,19,179,105,Active,,,http://www.redfin.com/NC/Raleigh/8205-Pritchett-Farm-Ln-27606/home/113184023,TMLS,2123653,N,Y,35.73729,-78.743992,5/10/2017
MLS Listing,,Single Family Residential,114 Airlie Dr,Chapel Hill,NC,27516,675000,4,4,Orange,3426,9583,2017,71,197,82,Active,,,http://www.redfin.com/NC/Chapel-Hill/114-Airlie-Dr-27516/home/113218261,TMLS,2112803,N,Y,35.80002174,-78.77915964,5/10/2017
MLS Listing,,Single Family Residential,932 Lemster Ln Unit OSFS Lot 23,Cary,NC,27519,425994,4,3,Wake,2762,6011,2017,68,154,65,Active,,,http://www.redfin.com/NC/Cary/932-Lemster-Ln-27519/unit-OSFS-Lot-23/home/113250667,TMLS,2113627,N,Y,35.80727005,-78.88666534,5/10/2017
MLS Listing,,Single Family Residential,960 Lemster Ln Unit OSFS Lot 30,Cary,NC,27519,428939,4,3,Wake,2762,6011,2017,68,155,64,Active,,,http://www.redfin.com/NC/Cary/960-Lemster-Ln-27519/unit-OSFS-Lot-30/home/113250758,TMLS,2113637,N,Y,35.80727005,-78.88666534,5/10/2017
MLS Listing,,Single Family Residential,4848 Lily Garden Dr,Cary,NC,27539,402090,4,3,Wake,2825,8015,2017,60,142,58,Active,,,http://www.redfin.com/NC/Cary/4848-Lily-Creek-Dr-27518/home/113392961,TMLS,2115394,N,Y,35.70341363,-78.80333844,5/10/2017
MLS Listing,,Single Family Residential,3636 Lily Orchard Way Unit LO32,Cary,NC,27539,396340,4,3,Wake,2825,9147,2017,59,140,58,Active,,,http://www.redfin.com/NC/Apex/3636-Lily-Orchard-Way-27539/unit-LO32/home/113415420,TMLS,2115464,N,Y,35.70341363,-78.80333844,5/10/2017
MLS Listing,,Single Family Residential,108 Keythorpe Ln Unit AMB 183,Cary,NC,27519,549990,4,4,The Peninsula,3322,10410,2017,49,166,99,Active,,,http://www.redfin.com/NC/Cary/108-Keythorpe-Ln-27519/unit-AMB-183/home/113498981,TMLS,2117399,N,Y,35.821774,-78.927704,5/10/2017
MLS Listing,,Single Family Residential,3645 Lily Orchard Way,Cary,NC,27539,407165,4,3,Wake,2825,9583,2017,47,144,58,Active,,,http://www.redfin.com/NC/Apex/3645-Lily-Orchard-Way-27539/home/113534133,TMLS,2117860,N,Y,35.70341363,-78.80333844,5/10/2017
MLS Listing,,Single Family Residential,504 Oak Bluff Run Unit Young Lot 28,Cary,NC,27513,537120,4,4,Wake,3290,11064,2017,41,163,78,Active,,,http://www.redfin.com/NC/Cary/504-Oak-Bluff-Run-27513/unit-Young-Lot-28/home/113612203,TMLS,2118868,N,Y,35.77325117,-78.80733538,5/10/2017
MLS Listing,,Single Family Residential,112 Champion Oak Dr,Cary,NC,27519,432880,4,3,Wake,2661,5488,2017,44,163,97,Active,,,http://www.redfin.com/NC/Cary/112-Champion-Oak-Dr-27519/home/113668702,TMLS,2118278,N,Y,35.774541,-78.874373,5/10/2017
MLS Listing,,Single Family Residential,808 Vandalia Dr #808,Cary,NC,27519,417000,4,3,Cary Park,3000,8712,2012,25,139,38,Active,,,http://www.redfin.com/NC/Cary/808-Vandalia-Dr-27519/unit-808/home/113725552,TMLS,2122343,N,Y,35.8236227,-78.8975011,5/10/2017
MLS Listing,,Single Family Residential,1729 Pantego Trl,Cary,NC,27519,565990,4,3,Indian Wells,3000,11761,2017,13,189,62,Active,,,http://www.redfin.com/NC/Cary/1729-Pantego-Trl-27519/home/113811260,TMLS,2124707,N,Y,35.8183335,-78.88249878,5/10/2017
MLS Listing,,Single Family Residential,209 Beckingham Loop,Cary,NC,27519,554900,4,3,Carolina Preserve,3862,8450,2007,6,144,209,Active,,,http://www.redfin.com/NC/Cary/209-Beckingham-Loop-27519/home/113864190,TMLS,2126119,N,Y,35.8308782,-78.9195019,5/10/2017
MLS Listing,,Single Family Residential,237 Fawnwood Acres Dr #111,Apex,NC,27539,492418,4,4,Colvin Park,3309,10410,2017,3,149,63,Active,,,http://www.redfin.com/NC/Apex/237-Fawnwood-Acres-Dr-27539/unit-111/home/113885685,TMLS,2126776,N,Y,35.7010305,-78.8045428,5/10/2017
MLS Listing,,Single Family Residential,1417 Brunson Ct,Cary,NC,27511,280000,4,3,Greenwood Acres,2326,18730,1977,1,120,,Active,,,http://www.redfin.com/NC/Cary/1417-Brunson-Ct-27511/home/41124224,TMLS,2128135,N,Y,35.7639803,-78.759199,5/15/2017
MLS Listing,,Single Family Residential,1327 Bloomingdale Dr,Cary,NC,27511,240000,4,4,Hillsdale Forest,2645,16988,1979,2,91,,Active,,,http://www.redfin.com/NC/Cary/1327-Bloomingdale-Dr-27511/home/41136602,TMLS,2128102,N,Y,35.755262,-78.760399,5/15/2017
MLS Listing,,Single Family Residential,116 N Drawbridge Ln,Cary,NC,27513,415000,4,3,Oxxford Hunt,2620,14810,1987,5,158,41,Active,,,http://www.redfin.com/NC/Cary/116-N-Drawbridge-Ln-27513/home/41164539,TMLS,2127408,N,Y,35.7718907,-78.8183425,5/15/2017
MLS Listing,,Single Family Residential,208 Glenbuckley Dr,Cary,NC,27511,525000,4,4,Picardy Pointe,4090,20037,1992,26,128,55,Active,,,http://www.redfin.com/NC/Cary/208-Glenbuckley-Rd-27511/home/41183148,TMLS,2118484,N,Y,35.7535193,-78.8134273,5/15/2017
MLS Listing,,Single Family Residential,210 Kilbreck Dr,Cary,NC,27511,509800,4,4,Picardy Pointe,3200,17424,1992,4,159,55,Active,,,http://www.redfin.com/NC/Cary/210-Kilbreck-Dr-27511/home/41188335,TMLS,2126775,N,Y,35.7507958,-78.8154401,5/15/2017
MLS Listing,,Single Family Residential,111 Haddonfield Ln,Cary,NC,27513,309741,4,3,Amesbury,1950,6098,1994,1,159,13,Active,,,http://www.redfin.com/NC/Cary/111-Haddonfield-Ln-27513/home/41200869,TMLS,2128169,N,Y,35.7792573,-78.8389323,5/15/2017
MLS Listing,,Single Family Residential,208 Gentlewoods Dr,Cary,NC,27518-8661,500000,4,3,Cambridge,3200,16988,1996,35,156,58,Active,,,http://www.redfin.com/NC/Cary/208-Gentlewoods-Dr-27518/home/41220352,TMLS,2121219,N,Y,35.719087,-78.8088434,5/15/2017
MLS Listing,,Single Family Residential,118 Council Gap Ct,Cary,NC,27513,460000,4,3,Preston,2765,12196,1999,4,166,24,Active,,,http://www.redfin.com/NC/Cary/118-Council-Gap-Ct-27513/home/41235193,TMLS,2127742,N,Y,35.796856,-78.8460088,5/15/2017
MLS Listing,,Single Family Residential,103 Juliet Cir,Cary,NC,27513,435000,4,3,Bexley at Weston,2957,6969,2005,11,147,58,Active,,,http://www.redfin.com/NC/Cary/103-Juliet-Cir-27513/home/41294142,TMLS,2125316,N,Y,35.8258978,-78.7912747,5/15/2017
MLS Listing,,Single Family Residential,527 Siltstone Pl,Cary,NC,27519,435000,4,3,Blackstone at Amberly,2600,14374,2006,4,167,113,Active,,,http://www.redfin.com/NC/Cary/527-Siltstone-Pl-27519/home/41311707,TMLS,2127458,N,Y,35.8226955,-78.9111244,5/15/2017
MLS Listing,,Single Family Residential,106 Marengo Dr,Morrisville,NC,27560,359990,4,3,McCrimmon at the Park,2572,6534,2008,74,140,59,Active,,,http://www.redfin.com/NC/Morrisville/106-Marengo-Dr-27560/home/41319056,TMLS,2113235,N,Y,35.8362665,-78.8633552,5/15/2017
MLS Listing,,Single Family Residential,209 Lochview Dr,Cary,NC,27518,930000,4,4,Lochmere,4136,23086,1987,3,225,48,Active,,,http://www.redfin.com/NC/Cary/209-Lochview-Dr-27518/home/41337775,TMLS,2112366,N,Y,35.7286364,-78.7665816,5/15/2017
MLS Listing,,Single Family Residential,2003 Castalia Dr,Cary,NC,27513-3537,474900,4,3,Weatherstone,2845,13068,1995,3,167,72,Active,,,http://www.redfin.com/NC/Cary/2003-Castalia-Dr-27513/home/41338139,TMLS,2127859,N,Y,35.7914787,-78.8156764,5/15/2017
MLS Listing,,Single Family Residential,805 Preston Village Way,Cary,NC,27519,499990,4,3,Preston Village,2837,22651,2001,4,176,52,Active,,,http://www.redfin.com/NC/Cary/805-Preston-Village-Way-27519/home/41343804,TMLS,2127519,N,Y,35.8131168,-78.8600633,5/15/2017
MLS Listing,,Single Family Residential,909 Maynard Creek Ct,Cary,NC,27513,369900,4,3,Wake,2520,6969,2014,68,147,110,Active,,,http://www.redfin.com/NC/Cary/909-Maynard-Creek-Ct-27513/home/55074616,TMLS,2114513,N,Y,35.798896,-78.765121,5/15/2017
MLS Listing,,Single Family Residential,7737 Green Hope School Rd,Cary,NC,27519,699900,4,4,Custom Homes,3382,10018,2017,2,207,50,Active,,,http://www.redfin.com/NC/Cary/7737-Green-Hope-School-Rd-27519/home/113921695,TMLS,2128079,N,Y,35.798011,-78.9040037,5/15/2017
MLS Listing,,Single Family Residential,111 Amesbury Ln,Cary,NC,27511,380000,4,3,Churchill Downs,2662,16988,1979,1,143,,Active,,,http://www.redfin.com/NC/Cary/111-Amesbury-Ln-27511/home/41121131,TMLS,2128384,N,Y,35.7550534,-78.7837096,5/17/2017
MLS Listing,,Single Family Residential,1227 Selwyn Ln,Cary,NC,27511,273000,4,3,Woods Of Kildaire,2008,10890,1979,1,136,21,Active,,,http://www.redfin.com/NC/Cary/1227-Selwyn-Ln-27511/home/41131358,TMLS,2128573,N,Y,35.7648376,-78.7929223,5/17/2017
MLS Listing,,Single Family Residential,305 Kettlebridge Dr,Cary,NC,27511,449900,4,3,Picardy Pointe,3000,16117,1991,1,150,55,Active,,,http://www.redfin.com/NC/Cary/305-Kettlebridge-Dr-27511/home/41186836,TMLS,2128407,N,Y,35.7532983,-78.8147415,5/17/2017
MLS Listing,,Single Family Residential,128 Merry Hill Dr,Cary,NC,27518,360000,4,3,Glenridge,2464,10890,1992,1,146,53,Active,,,http://www.redfin.com/NC/Cary/128-Merry-Hill-Dr-27518/home/41192874,TMLS,2128399,N,Y,35.7099322,-78.7881208,5/17/2017
MLS Listing,,Single Family Residential,103 Centerville Ct,Cary,NC,27513,539900,4,4,Preston,3611,11761,1994,1,150,31,Active,,,http://www.redfin.com/NC/Cary/103-Centerville-Ct-27513/home/41195385,TMLS,2128526,N,Y,35.79541,-78.8219582,5/17/2017
MLS Listing,,Single Family Residential,110 Chestone Ct,Cary,NC,27513-3557,350000,4,3,Sherborne,2370,29185,1995,6,148,13,Active,,,http://www.redfin.com/NC/Cary/110-Chestone-Ct-27513/home/41204767,TMLS,2127636,N,Y,35.7831819,-78.84592,5/17/2017
MLS Listing,,Single Family Residential,108 Talon Dr,Cary,NC,27518,345000,4,3,Falconers Ridge,2422,4356,1987,1,142,13,Active,,,http://www.redfin.com/NC/Cary/108-Talon-Dr-27518/home/41230947,TMLS,2127308,N,Y,35.7244037,-78.7923503,5/17/2017
MLS Listing,,Single Family Residential,106 Prynnwood Ct,Raleigh,NC,27607,365000,4,4,Prynnwood,2902,8276,1999,1,126,13,Active,,,http://www.redfin.com/NC/Raleigh/106-Prynnwood-Ct-27607/home/41235555,TMLS,2128581,N,Y,35.8010425,-78.7590768,5/17/2017
MLS Listing,,Single Family Residential,3705 Wesley Ridge Dr,Apex,NC,27539,550000,4,5,Jamison Park,3728,22651,2002,1,148,53,Active,,,http://www.redfin.com/NC/Apex/3705-Wesley-Ridge-Dr-27539/home/41260840,TMLS,2128487,N,Y,35.6728711,-78.7592076,5/17/2017
MLS Listing,,Single Family Residential,100 Downing Bluff Dr,Morrisville,NC,27560-5773,279900,4,3,Downing Glen,1795,7840,2002,77,156,32,Active,,,http://www.redfin.com/NC/Morrisville/100-Downing-Bluff-Dr-27560/home/41267333,TMLS,2113197,N,Y,35.8286599,-78.8363519,5/17/2017
MLS Listing,,Single Family Residential,5101 Roswellcrest Ct,Apex,NC,27539,494900,4,4,The Park At West Lake,3268,17859,2008,1,151,53,Active,,,http://www.redfin.com/NC/Apex/5101-Roswellcrest-Ct-27539/home/41322275,TMLS,2128603,N,Y,35.6561065,-78.7622482,5/17/2017
MLS Listing,,Single Family Residential,110 E Laurenbrook Ct,Cary,NC,27518,289000,4,3,Wellington Place,2448,8712,1988,3,118,49,Active,,,http://www.redfin.com/NC/Cary/110-E-Laurenbrook-Ct-27518/home/41169123,TMLS,2128329,N,Y,35.7469602,-78.7579957,5/18/2017
MLS Listing,,Single Family Residential,100 Turnberry Ln,Cary,NC,27518-9772,489900,4,3,Lochmere,2946,14810,1989,1,166,48,Active,May-21-2017 10:00 AM,May-21-2017 12:00 PM,http://www.redfin.com/NC/Cary/100-Turnberry-Ln-27518/home/41177648,TMLS,2128854,N,Y,35.736333,-78.759986,5/18/2017
MLS Listing,,Single Family Residential,203 Travilah Oaks Ln,Cary,NC,27518,425000,4,4,Forest Creek,3359,10890,1994,1,127,,Active,,,http://www.redfin.com/NC/Cary/203-Travilah-Oaks-Ln-27518/home/41205713,TMLS,2126688,N,Y,35.7112769,-78.7891575,5/18/2017
MLS Listing,,Single Family Residential,102 Silverado Trl,Cary,NC,27519,430000,4,3,The Reserve,2586,13939,1998,1,166,53,Active,,,http://www.redfin.com/NC/Cary/102-Silverado-Trl-27519/home/41231625,TMLS,2128685,N,Y,35.7968585,-78.8743582,5/18/2017
MLS Listing,,Single Family Residential,120 Lantern Ridge Ln,Cary,NC,27519,589900,4,4,Cary Park,3100,13068,2004,7,190,38,Active,,,http://www.redfin.com/NC/Cary/120-Lantern-Ridge-Ln-27519/home/41265352,TMLS,2127736,N,Y,35.8112621,-78.906689,5/18/2017
MLS Listing,,Single Family Residential,109 Vista Rose Ct,Cary,NC,27513,485900,4,4,Preston,2898,13068,2001,7,168,31,Active,May-20-2017 09:00 AM,May-20-2017 01:00 PM,http://www.redfin.com/NC/Cary/109-Vista-Rose-Ct-27513/home/41267600,TMLS,2125190,N,Y,35.8093567,-78.8433564,5/18/2017
MLS Listing,,Single Family Residential,3505 Pony Soldier Dr,Cary,NC,27539,485000,4,5,The Park at Langston,3537,17249,2006,7,137,10,Active,,,http://www.redfin.com/NC/Apex/3505-Pony-Soldier-Dr-27539/home/41288225,TMLS,2127438,N,Y,35.671522,-78.7499785,5/18/2017
MLS Listing,,Single Family Residential,111 Sonoma Valley Dr,Cary,NC,27518,525000,4,3,deVintage,3032,8276,2008,62,173,220,Active,,,http://www.redfin.com/NC/Cary/111-Sonoma-Valley-Dr-27518/home/41309531,TMLS,2115429,N,Y,35.7037374,-78.7915493,5/18/2017
MLS Listing,,Single Family Residential,107 Highclere Ln,Cary,NC,27518,975000,4,4,Renaissance at Regency,4755,14810,2008,1,205,83,Active,,,http://www.redfin.com/NC/Cary/107-Highclere-Ln-27518/home/41315982,TMLS,2128832,N,Y,35.7252796,-78.8025229,5/18/2017
MLS Listing,,Single Family Residential,106 Minute Man Dr,Cary,NC,27513,335000,4,3,Charleston Woods,2032,9583,1990,1,165,13,Active,,,http://www.redfin.com/NC/Cary/106-Minute-Man-Dr-27513/home/41339014,TMLS,2128652,N,Y,35.777042,-78.8317428,5/18/2017
MLS Listing,,Single Family Residential,1022 Pamlico Dr,Cary,NC,27511-4348,299900,4,3,Plantation Estates,2088,13503,1965,1,144,,Active,,,http://www.redfin.com/NC/Cary/1022-Pamlico-Dr-27511/home/41095206,TMLS,2129070,N,Y,35.7698687,-78.7968894,5/19/2017
MLS Listing,,Single Family Residential,1418 Debra Dr,Cary,NC,27511,300000,4,3,Greenwood Acres,2221,17859,1975,1,135,,Active,,,http://www.redfin.com/NC/Cary/1418-Debra-Dr-27511/home/41122580,TMLS,2128838,N,Y,35.7635387,-78.7586408,5/19/2017
MLS Listing,,Single Family Residential,205 N Becket St,Cary,NC,27513,365000,4,3,Andover,2835,12632,1988,1,129,41,Active,May-20-2017 11:00 AM,May-20-2017 01:00 PM,http://www.redfin.com/NC/Cary/205-N-Becket-St-27513/home/41167844,TMLS,2129168,N,Y,35.7766212,-78.8175099,5/19/2017
MLS Listing,,Single Family Residential,151 Brannigan Pl,Cary,NC,27511-5660,349900,4,3,Stonehaven,2235,12196,1988,1,157,,Active,,,http://www.redfin.com/NC/Cary/151-Brannigan-Pl-27511/home/41175890,TMLS,2128345,N,Y,35.7569009,-78.7695694,5/19/2017
MLS Listing,,Single Family Residential,113 Arlington Rdg,Cary,NC,27513,335000,4,3,Arlington Ridge,2252,10890,1991,1,149,13,Active,,,http://www.redfin.com/NC/Cary/113-Arlington-Ridge-Rd-27513/home/41177104,TMLS,2128963,N,Y,35.7872343,-78.8358345,5/19/2017
MLS Listing,,Single Family Residential,200 Piperwood Dr,Cary,NC,27518,425000,4,3,Highlands,2875,11761,1990,1,148,49,Active,May-20-2017 11:00 AM,May-20-2017 01:00 PM,http://www.redfin.com/NC/Cary/200-Piperwood-Dr-27518/home/41181723,TMLS,2128974,N,Y,35.7183894,-78.7767336,5/19/2017
MLS Listing,,Single Family Residential,103 Langdale Pl,Cary,NC,27513,355000,4,3,MacArthur Park,2511,16552,1990,1,141,13,Active,,,http://www.redfin.com/NC/Cary/103-Langdale-Pl-27513/home/41186580,TMLS,2129246,N,Y,35.7734275,-78.8384184,5/19/2017
MLS Listing,,Single Family Residential,132 Parkcrest Dr,Cary,NC,27519,360000,4,3,Westpark,2389,8712,1994,1,151,208,Active,,,http://www.redfin.com/NC/Cary/132-Parkcrest-Dr-27519/home/41194645,TMLS,2129170,N,Y,35.778063,-78.8712028,5/19/2017
MLS Listing,,Single Family Residential,106 Capistrane Dr,Cary,NC,27519,378900,4,3,Ashley Woods,2690,11325,2000,1,141,,Active,,,http://www.redfin.com/NC/Cary/106-Capistrane-Dr-27519/home/41233035,TMLS,2129208,N,Y,35.7836457,-78.8750095,5/19/2017
MLS Listing,,Single Family Residential,114 Timber Hitch Rd,Cary,NC,27513,475000,4,3,Georgetowne,2875,14374,2002,1,165,24,Active,May-20-2017 09:00 AM,May-20-2017 01:00 PM,http://www.redfin.com/NC/Cary/114-Timber-Hitch-Rd-27513/home/41255325,TMLS,2129014,N,Y,35.7957773,-78.8409425,5/19/2017
MLS Listing,,Single Family Residential,804 Potterstone Glen Way,Cary,NC,27519,514900,4,4,Weldon Ridge,3711,9147,2008,23,139,62,Active,,,http://www.redfin.com/NC/Cary/804-Potterstone-Glen-Way-27519/home/41320105,TMLS,2124478,N,Y,35.8030581,-78.9126994,5/19/2017
MLS Listing,,Single Family Residential,640 Sweet Laurel Ln,Apex,NC,27523,349900,4,3,Ellington Place,2348,5662,2012,1,149,46,Active,,,http://www.redfin.com/NC/Apex/640-Sweet-Laurel-Ln-27523/home/44529139,TMLS,2129215,N,Y,35.756246,-78.829757,5/19/2017
